Elevation,LST,NDVI,NDWI,Rainfall,VH,VV,soil_moisture,.geo
80,27.99529411764712,0.2704188305119039,-0.2550066903930398,0.2006455659866333,-15.371795490382512,-8.575923533704575,7.117589950561523,"{""type"":""Point"",""coordinates"":[84.50775544248788,26.755304273667363]}"
78,32.22294117647061,0.1658947645065001,-0.2548240338858966,0.1145721152424812,-19.44481493614748,-11.604660747106708,7.844823360443115,"{""type"":""Point"",""coordinates"":[83.28234545796722,25.181006190351372]}"
77,30.579729729729763,0.1949219713249022,-0.2515708802983158,0.1320172101259231,-18.56120553086551,-11.103394872573691,7.370463848114014,"{""type"":""Point"",""coordinates"":[84.17237464006726,25.370356164149605]}"
956,23.504285714285743,0.4086794278211595,-0.3758155230596174,0.173666164278984,-12.015157982847402,-5.037924447739752,20.58873176574707,"{""type"":""Point"",""coordinates"":[86.66259232497828,27.363367663504285]}"
348,24.34135135135142,0.3716573394042769,-0.3221730032339593,0.5798296928405762,-12.983962244533783,-5.667535167013624,9.294060707092283,"{""type"":""Point"",""coordinates"":[85.50921585616696,27.189604158637987]}"
108,30.55857142857144,0.1510384038951049,-0.2111945840553387,0.167046919465065,-17.97861187966983,-10.17662904575394,6.530489921569824,"{""type"":""Point"",""coordinates"":[86.9113092444696,24.78347850763156]}"
308,32.91918918918924,0.2389507725476105,-0.2941593510853473,0.124463714659214,-18.327588449541324,-11.63814288998174,6.146251201629639,"{""type"":""Point"",""coordinates"":[83.26708779938107,24.752782422970014]}"
76,31.027837837837865,0.245761882168651,-0.2754427764027356,0.1177904531359672,-18.868627504677008,-11.62309981125978,7.835682392120361,"{""type"":""Point"",""coordinates"":[83.36368916177487,25.202517567388703]}"
74,31.54757575757577,0.2397837416589547,-0.2593508806649515,0.1346649825572967,-17.248624120206337,-10.126094071433368,7.343217372894287,"{""type"":""Point"",""coordinates"":[83.51041923548043,25.723480881051554]}"
56,30.878000000000043,0.209928852866477,-0.2226367796092261,0.1736299842596054,-17.780297462763,-10.564137990187715,9.449522018432615,"{""type"":""Point"",""coordinates"":[84.94124128669168,25.82253852919913]}"
78,28.94625000000002,0.3260987927829825,-0.2768761439902379,0.1985120475292205,-16.239981526727647,-9.23214003224761,6.868368625640869,"{""type"":""Point"",""coordinates"":[84.57358589382365,26.669912085231367]}"
1453,21.954117647058865,0.2579788128468135,-0.2372982270441916,0.1834333837032318,-14.103769620567334,-7.464934140767116,12.632640838623049,"{""type"":""Point"",""coordinates"":[87.27848691866446,27.04712603238692]}"
136,31.980000000000015,0.2434007063189608,-0.2671668801724313,0.1162924468517303,-17.488998123239313,-10.4326050893427,7.679758071899414,"{""type"":""Point"",""coordinates"":[84.23030447325162,24.64931105288693]}"
83,29.799142857142897,0.2352990978617724,-0.2690386970986236,0.1778346449136734,-16.737181456649555,-10.064271319532963,7.001922607421875,"{""type"":""Point"",""coordinates"":[83.022991891934,26.386403981002722]}"
77,30.954000000000065,0.1816333210994614,-0.2137427913516598,0.1188207417726516,-17.280898269232413,-9.271583846173526,6.382391929626465,"{""type"":""Point"",""coordinates"":[83.10032235296018,25.415218963331483]}"
264,28.74947368421056,0.3211832690460144,-0.3470664775800815,0.1645092368125915,-13.997704849202938,-7.136599567333623,7.678434371948242,"{""type"":""Point"",""coordinates"":[85.80697754436859,24.580406363951756]}"
50,29.15060606060609,0.316328755177676,-0.2895280130988823,0.1726854592561721,-16.286292232156402,-8.914542785240751,8.303366661071777,"{""type"":""Point"",""coordinates"":[85.54217793412883,25.86207120406055]}"
145,27.47764705882355,0.2940456044439646,-0.2693828614956176,0.3615590631961822,-15.614061049576373,-8.53206039009607,10.809527397155762,"{""type"":""Point"",""coordinates"":[87.57942745022282,26.672809838264165]}"
105,28.65545454545457,0.2526023785327804,-0.2784028793918294,0.2489253133535385,-16.039743616575873,-9.17709927128977,9.50698184967041,"{""type"":""Point"",""coordinates"":[83.77360983689636,27.391642920969943]}"
85,30.10612903225808,0.1820323014804845,-0.223828601288974,0.1715228408575058,-15.465284851728589,-6.690271502141254,9.506452560424805,"{""type"":""Point"",""coordinates"":[83.73728322953954,26.742330893188107]}"
778,23.98466666666673,0.2768427161926872,-0.2510154346060114,0.2828269004821777,-11.92965221505677,-4.595944140885848,16.625791549682617,"{""type"":""Point"",""coordinates"":[87.37235562328591,26.79034864447036]}"
63,30.471142857142866,0.2267766247036593,-0.2647020407824869,0.1198131591081619,-16.583867616413233,-9.80127211550884,7.958414554595947,"{""type"":""Point"",""coordinates"":[84.27054815100323,25.615632863934525]}"
90,29.17062500000003,0.2505150046096772,-0.2845245172451099,0.2524290680885315,-16.14709667483474,-9.447526329449351,7.942860126495361,"{""type"":""Point"",""coordinates"":[84.86231365165511,27.0751468269039]}"
184,26.00777777777779,0.3687589029733677,-0.343500191734757,0.3098392784595489,-14.43966184181607,-7.661406874200203,7.913368225097656,"{""type"":""Point"",""coordinates"":[84.7164195036298,27.277747431626196]}"
59,28.78785714285715,0.1983950066874721,-0.1818848014070057,0.1824491620063781,-16.745864190448284,-9.900533006278264,8.881295204162598,"{""type"":""Point"",""coordinates"":[85.87156901682296,26.47629597021566]}"
37,27.672222222222278,0.29023321412381,-0.2412644899569758,0.2725183069705963,-14.475019295457445,-7.221543135841267,13.883573532104492,"{""type"":""Point"",""coordinates"":[87.51149718862531,25.71563423903303]}"
260,25.777222222222235,0.243721955443596,-0.2602736083598122,0.3017548620700836,-15.550721488553409,-8.543369833477607,8.522930145263672,"{""type"":""Point"",""coordinates"":[84.96906524674297,27.25411376524467]}"
46,30.722500000000025,0.2079576832229947,-0.2602898215370376,0.1522417515516281,-17.871305403496205,-10.146488658292446,8.907203674316406,"{""type"":""Point"",""coordinates"":[85.69873150926807,25.37245140410643]}"
86,30.197500000000048,0.1999153829300171,-0.2621808146746607,0.1909500956535339,-17.20825984744873,-9.748179329497942,9.880037307739258,"{""type"":""Point"",""coordinates"":[83.5255723670302,26.93873741654943]}"
65,29.79000000000002,0.2434603501544799,-0.2570723146027308,0.1675243377685547,-18.22734083072744,-10.540356587503574,8.735727310180664,"{""type"":""Point"",""coordinates"":[86.97628655533143,24.983332463524533]}"
2612,14.195454545454597,0.0205487794268613,-0.0044697138355624,0.2145455628633499,-12.334882037465585,-6.183608754635162,18.420385360717773,"{""type"":""Point"",""coordinates"":[87.90516282500204,27.06114139187176]}"
74,28.23896551724141,0.2468409014211256,-0.22996116145737,0.2123117595911026,-16.195804770068612,-9.13125938017398,7.558770656585693,"{""type"":""Point"",""coordinates"":[85.39944881007217,26.697839874451063]}"
80,30.386875000000032,0.2198697448586569,-0.2554776090716895,0.1651575714349746,-17.652977274228803,-9.880094325157945,7.055212497711182,"{""type"":""Point"",""coordinates"":[83.19335994082552,25.915984004857624]}"
84,29.50741935483876,0.2463010517766962,-0.246071573977923,0.1751686930656433,-17.240670916336068,-9.962244424332043,9.506452560424805,"{""type"":""Point"",""coordinates"":[83.79543161530772,26.697914080000402]}"
68,29.614444444444477,0.2734370821969089,-0.2705832132757056,0.1961672753095626,-16.183481435120573,-8.849278872711915,7.363483428955078,"{""type"":""Point"",""coordinates"":[84.90453157087302,26.502244280427398]}"
77,30.55857142857144,0.234482216236409,-0.2538609997304041,0.1180242672562599,-17.59299917945066,-9.7545371895161,7.943985939025879,"{""type"":""Point"",""coordinates"":[83.1593856471503,25.31059297550496]}"
36,27.921851851851898,0.1729814105293032,-0.2435061678868718,0.1367675215005874,-17.87174984518328,-9.620559119689796,7.6753082275390625,"{""type"":""Point"",""coordinates"":[86.730826584584,25.42275647487428]}"
1669,19.775128205128222,0.3145322854060718,-0.2897860436984955,0.1883779615163803,-13.975943800148103,-6.921536428568521,23.823036193847656,"{""type"":""Point"",""coordinates"":[86.71462348329773,27.41766888359798]}"
44,28.64103448275864,0.1928503235387716,-0.2451555752408371,0.1527377068996429,-16.536438119662215,-8.847163620523187,5.90257740020752,"{""type"":""Point"",""coordinates"":[86.4643238329848,25.34980883253114]}"
125,32.03470588235297,0.193464349849508,-0.2457034240608252,0.1497634500265121,-18.16777023207718,-10.457242987008296,7.928603649139404,"{""type"":""Point"",""coordinates"":[84.98500126137947,24.672718488352036]}"
324,26.283714285714325,0.2805414602477872,-0.2763687647139983,0.5205273032188416,-16.473745739758638,-9.394084837515972,10.000937461853027,"{""type"":""Point"",""coordinates"":[86.0279280368087,27.075129549618403]}"
36,27.45461538461541,0.2660414483939387,-0.2262152262152262,0.1367675215005874,-15.667587192273158,-8.512072037890974,7.6753082275390625,"{""type"":""Point"",""coordinates"":[86.74053194579247,25.435534288008984]}"
228,30.03909090909093,0.3099601767736084,-0.3080237822505863,0.1472673863172531,-15.7794015725838,-8.96156480822486,6.868659973144531,"{""type"":""Point"",""coordinates"":[86.5361492818846,24.75454676772905]}"
61,30.730555555555554,0.2701604416597859,-0.3134262879199745,0.1360203772783279,-16.706440462748,-8.872553919344568,9.098445892333984,"{""type"":""Point"",""coordinates"":[84.56407901092828,25.597651040341848]}"
72,28.586250000000007,0.2174034080871134,-0.232560408468568,0.2393905222415924,-16.65937667102837,-8.887502800296506,7.587543964385986,"{""type"":""Point"",""coordinates"":[84.87322153457701,26.832531382399367]}"
51,29.1635483870968,0.2943895515674199,-0.3036305692682621,0.1642631739377975,-15.639664126057124,-8.204605139849601,11.019145965576172,"{""type"":""Point"",""coordinates"":[85.62734269970298,25.796421961938222]}"
96,30.396206896551742,0.21794083655052,-0.2416334511543957,0.2160759568214416,-17.753920197154354,-10.163460816955896,9.341886520385742,"{""type"":""Point"",""coordinates"":[83.43226634286542,27.337441566805783]}"
293,30.88277777777779,0.2568011809802632,-0.2889130139774731,0.1385509669780731,-19.458018995978257,-12.419566543169418,8.184600830078125,"{""type"":""Point"",""coordinates"":[86.41451436723123,24.5326418477641]}"
72,28.52272727272731,0.1708393577353321,-0.1804511278195488,0.223305657505989,-17.052820196757697,-9.624403133464355,8.238093376159668,"{""type"":""Point"",""coordinates"":[85.97417419788826,26.656285596910255]}"
69,27.48214285714289,0.2729934200991333,-0.2538113672958991,0.4077323377132416,-15.8991555969494,-8.642592375906935,12.836532592773438,"{""type"":""Point"",""coordinates"":[87.84579327583249,26.374772861804544]}"
34,27.88210526315794,0.226188928469279,-0.2387506895374189,0.1468333303928375,-17.744951728512383,-10.45471233450848,8.001916885375977,"{""type"":""Point"",""coordinates"":[86.9065993353279,25.33500917290208]}"
78,30.079729729729763,0.2228525453590545,-0.2489509584986628,0.1698624044656753,-17.01060331963612,-10.188092907396385,8.300312995910645,"{""type"":""Point"",""coordinates"":[83.34557326846287,26.164074456672687]}"
47,30.20812500000005,0.2537633311221105,-0.2625250501002004,0.1345104277133941,-16.65731111490912,-9.484795042294488,11.08360195159912,"{""type"":""Point"",""coordinates"":[86.96771333046327,25.105969087673117]}"
74,30.10621621621624,0.1823977474625141,-0.2315662079696734,0.1449473947286605,-18.634106304679143,-11.055194326092948,7.06257438659668,"{""type"":""Point"",""coordinates"":[84.66535141075157,25.322999533911855]}"
84,29.655882352941205,0.2339646445220548,-0.2642496847414879,0.2040954381227493,-17.144117039881646,-9.862583717709326,8.859383583068848,"{""type"":""Point"",""coordinates"":[83.43436925845539,27.11450043898105]}"
47,29.25275862068969,0.2072860635696821,-0.209015339789185,0.1473672240972519,-15.055167234883848,-7.593097942137524,11.87964153289795,"{""type"":""Point"",""coordinates"":[86.0659875355657,25.5515379452309]}"
362,24.68384615384622,0.3863774403470716,-0.3358414848256835,0.6938023567199707,-13.596052191147455,-6.346654985552372,9.894721031188965,"{""type"":""Point"",""coordinates"":[85.67345873410564,27.214243994426166]}"
70,31.427857142857192,0.2050828489946211,-0.2280921197851519,0.1473163217306137,-17.299115077479275,-10.058303544876512,6.263474464416504,"{""type"":""Point"",""coordinates"":[83.84633678475412,25.91036411595766]}"
44,30.878571428571437,0.2611472140007721,-0.2855585160893625,0.1622662544250488,-16.628259256517087,-9.940602346117078,9.210824012756348,"{""type"":""Point"",""coordinates"":[86.30284056732673,25.225016196913806]}"
77,27.582258064516168,0.2681962170179261,-0.2491690585755731,0.2158791422843933,-16.332126793939228,-9.199008375503688,7.789046287536621,"{""type"":""Point"",""coordinates"":[85.29004149213551,26.72546483641458]}"
79,30.71764705882356,0.2753659159762018,-0.2937830932721147,0.1249671429395675,-17.87303549493542,-10.91500218806896,7.844823360443115,"{""type"":""Point"",""coordinates"":[83.3147284567233,25.1810824804223]}"
86,29.14375000000001,0.2249152300897564,-0.2584131828730612,0.2222605645656585,-16.469065828156275,-9.83726457165342,8.805150985717773,"{""type"":""Point"",""coordinates"":[83.0521172850686,27.35621208918896]}"
255,26.06885714285721,0.373170731707317,-0.3101526139192553,0.3216548264026642,-13.99523980236408,-7.208353697311284,12.4283447265625,"{""type"":""Point"",""coordinates"":[87.7730051610004,26.706563759070875]}"
2668,17.742307692307747,0.0466555259473375,-0.0419495526280293,0.171970710158348,-14.573696235924002,-8.06478117117286,23.823036193847656,"{""type"":""Point"",""coordinates"":[86.6359340596173,27.459847855490345]}"
150,26.817777777777792,0.3664762926904059,-0.3054623130912419,0.3380697667598724,-14.517851979991557,-7.675827298498108,8.516532897949219,"{""type"":""Point"",""coordinates"":[85.14824295286472,27.14532453842214]}"
1937,19.257894736842104,0.2137315748642358,-0.1809403994338732,0.5912860035896301,-12.843514575607031,-5.752508599062849,12.039149284362791,"{""type"":""Point"",""coordinates"":[85.35702082951148,27.480824017454108]}"
390,27.715714285714284,0.3661798153070452,-0.3718310892614741,0.1768326163291931,-13.611313245763416,-7.047361551331658,10.548492431640623,"{""type"":""Point"",""coordinates"":[85.65465306226741,24.682009547667917]}"
38,27.31733333333335,0.327101735128491,-0.3282882831331765,0.228450208902359,-15.642210042179013,-8.235707904627452,13.08884048461914,"{""type"":""Point"",""coordinates"":[87.25710023875253,25.593843543496067]}"
260,26.017222222222244,0.3549825783972125,-0.3566212381971254,0.2922174334526062,-14.212617914714745,-7.324170126959353,12.44569969177246,"{""type"":""Point"",""coordinates"":[87.40696761629688,26.736783455762257]}"
85,28.743939393939456,0.2782969042008613,-0.2991274188664702,0.1818577498197555,-15.839028573905214,-8.975221506028443,8.599456787109375,"{""type"":""Point"",""coordinates"":[83.79690081458074,26.79887537910419]}"
52,30.156060606060635,0.2622542635981956,-0.287014450307861,0.1434379667043686,-16.95986964889298,-10.122204942056577,6.830516338348389,"{""type"":""Point"",""coordinates"":[85.43994617096186,25.299800391746853]}"
423,29.749487179487232,0.2827341322680869,-0.3284424586757865,0.1458104997873306,-15.40101223907699,-8.880212540583063,7.6347975730896,"{""type"":""Point"",""coordinates"":[83.96264148536869,24.770258074588444]}"
2288,15.851578947368466,0.2539331686386685,-0.2141508246254563,0.1579411923885345,-13.27076512578982,-5.845818410215485,18.36909484863281,"{""type"":""Point"",""coordinates"":[87.72035419684987,27.37456291530687]}"
70,30.496111111111134,0.261659930175705,-0.2863750601572108,0.1132502779364585,-17.66691853542591,-10.693535625118916,7.686758041381836,"{""type"":""Point"",""coordinates"":[83.63488220613728,25.255071618139127]}"
95,26.57611111111112,0.3464175371487421,-0.3213169855561266,0.2152194380760193,-16.844548000396237,-11.01912763722564,8.006989479064941,"{""type"":""Point"",""coordinates"":[84.00675337354564,27.20020484429331]}"
79,30.28515151515154,0.2607668898356665,-0.3031062286336692,0.1996397376060485,-16.853592404656055,-9.648969811543983,8.190085411071777,"{""type"":""Point"",""coordinates"":[83.36158199313388,26.434969500133835]}"
86,30.213428571428608,0.2126586174340888,-0.2622209908396682,0.1951437294483184,-17.962076521899032,-10.928548744222978,8.859383583068848,"{""type"":""Point"",""coordinates"":[83.43501072665092,27.065075731772904]}"
78,29.964545454545487,0.2556287871980497,-0.2841942790340847,0.1595392376184463,-17.32669600081196,-10.09900134708565,7.934566497802734,"{""type"":""Point"",""coordinates"":[84.08070161693868,26.670698547202978]}"
2034,15.667297297297353,0.292360712234348,-0.2769580022701475,0.1862423717975616,-13.112652101976987,-6.067255145460422,19.753692626953125,"{""type"":""Point"",""coordinates"":[87.43502188425423,27.195245368033785]}"
66,29.94000000000005,0.2124996894127001,-0.2411537984961229,0.1729364544153213,-17.17200149751822,-10.19379612444252,6.661454200744629,"{""type"":""Point"",""coordinates"":[84.07263297756747,25.924972036288725]}"
79,28.767142857142915,0.2838606774872893,-0.2785036946036615,0.4056419134140014,-15.870764135792069,-8.391076344705413,12.704123497009276,"{""type"":""Point"",""coordinates"":[87.63400979700005,26.46023031248331]}"
75,29.78393939393942,0.2031475671099158,-0.2564782706071789,0.1432072967290878,-17.53065369207874,-10.018426834255044,7.114593982696533,"{""type"":""Point"",""coordinates"":[83.4990047747095,25.979726411437678]}"
284,27.972500000000025,0.4202923181509177,-0.3947317181719563,0.1768326163291931,-12.802251197250012,-5.806011108230345,10.548492431640623,"{""type"":""Point"",""coordinates"":[85.6233497806311,24.622264202631783]}"
76,28.790625000000038,0.2762525303643725,-0.2603860810895233,0.2177098989486694,-16.56257118150468,-9.650330074044534,8.714816093444824,"{""type"":""Point"",""coordinates"":[84.65958994195728,26.745230093752532]}"
71,28.738,0.2572469344825817,-0.2533542304860963,0.1754455715417862,-16.72958400796769,-10.312435168403455,6.425319194793701,"{""type"":""Point"",""coordinates"":[84.52500925624068,26.56773120814951]}"
51,26.539375000000007,0.0890717511289513,-0.0917469262902466,0.1641458719968795,-18.255305295291183,-11.105053626055737,9.091660499572754,"{""type"":""Point"",""coordinates"":[85.16979111376769,25.767132052199763]}"
79,32.21466666666669,0.2100018898540902,-0.2590209287581411,0.1421457678079605,-17.31769190633239,-10.038812629181576,6.303723335266113,"{""type"":""Point"",""coordinates"":[83.1236319341098,25.714909077212187]}"
28,25.701250000000016,0.0072125583368689,-0.0262709956320079,0.2327025383710861,-27.230815843567207,-18.486988426080508,10.99546718597412,"{""type"":""Point"",""coordinates"":[87.52384025022468,25.390795691572134]}"
494,24.437500000000057,0.4027725131315318,-0.3739160621686712,0.6044284105300903,-13.49848127112162,-6.306136298508726,12.039149284362791,"{""type"":""Point"",""coordinates"":[85.43647019879805,27.40264787602058]}"
72,31.137500000000045,0.258092747059318,-0.292215810406295,0.1415071338415146,-16.901685950860333,-9.829499312683032,6.844578742980957,"{""type"":""Point"",""coordinates"":[83.68968012740059,25.747725374453374]}"
70,30.962941176470625,0.2232045026099621,-0.2781275089805133,0.1566380560398101,-17.6375861639962,-10.093593139173125,7.06257438659668,"{""type"":""Point"",""coordinates"":[84.77926826483194,25.256772283767592]}"
37,27.949473684210545,0.2220411790845801,-0.2231612146698475,0.1468333303928375,-17.72454533970085,-10.665952338099826,8.001916885375977,"{""type"":""Point"",""coordinates"":[86.93187663090094,25.34213683757176]}"
90,28.890000000000043,0.1879640326165528,-0.2349169563538045,0.2222605645656585,-17.28902211094055,-10.168285158911395,8.805150985717773,"{""type"":""Point"",""coordinates"":[83.02889659401221,27.320451403227032]}"
362,31.13461538461541,0.2268313377957952,-0.2887490165224232,0.1229809522628784,-15.45256169411628,-8.90171200998643,7.397519111633301,"{""type"":""Point"",""coordinates"":[83.55779143621903,24.841246901855573]}"
57,30.73176470588237,0.1369093348316152,-0.1326470755667319,0.1535359621047973,-13.696161907505836,-3.094453382885122,6.067967414855957,"{""type"":""Point"",""coordinates"":[85.15009816624588,25.604615314726654]}"
128,27.328918918918987,0.3121121844227208,-0.2818221241774609,0.3615590631961822,-15.14105407202885,-7.442675826467379,10.809527397155762,"{""type"":""Point"",""coordinates"":[87.52247639898886,26.643495991557717]}"
85,29.69250000000005,0.2595415993537965,-0.2871555302184125,0.1818577498197555,-17.8305892409851,-10.792774812716456,8.599456787109375,"{""type"":""Point"",""coordinates"":[83.76718369310579,26.8411497225956]}"
174,25.323684210526324,0.3660059851671943,-0.3056743939243193,0.3919353187084198,-14.175171275754328,-7.331930603271615,9.260015487670898,"{""type"":""Point"",""coordinates"":[85.27383233337402,27.157181795238625]}"
100,29.926756756756788,0.2760044305709395,-0.3069666382463764,0.1536448746919632,-17.982195288400355,-10.635837880616185,7.286926746368408,"{""type"":""Point"",""coordinates"":[86.66147985765966,24.93644797263234]}"
49,26.652500000000032,0.2980324854892179,-0.237403307205771,0.2582135796546936,-17.924439063316377,-10.902518092538113,11.344067573547363,"{""type"":""Point"",""coordinates"":[87.08562479361424,25.919070991418156]}"
2342,14.7736363636364,0.060444958104594,-0.0506397961812613,0.2145455628633499,-13.272600444297314,-6.572022174965963,18.420385360717773,"{""type"":""Point"",""coordinates"":[87.9777897182378,27.06057888556996]}"
56,27.902121212121244,0.2313820074744502,-0.2278084105072443,0.1811307072639465,-17.269981696163715,-9.983611463326884,9.209965705871582,"{""type"":""Point"",""coordinates"":[85.49218421177743,26.132734087449123]}"
81,29.974242424242448,0.2307131702238417,-0.2359729719132696,0.1835814863443374,-16.10710512297899,-8.764778529488531,8.02947998046875,"{""type"":""Point"",""coordinates"":[83.24730906044505,26.461523648235385]}"
97,31.113157894736844,0.2664763851204529,-0.2688361000407945,0.1133213862776756,-17.253252983665007,-10.097787342486862,7.427502155303955,"{""type"":""Point"",""coordinates"":[83.44675144692823,24.996120836077914]}"
106,31.7554545454546,0.1909849970258421,-0.2161925030708523,0.145064577460289,-18.434435277834247,-11.164250889849088,7.748204231262207,"{""type"":""Point"",""coordinates"":[86.35778854470406,24.88554249957158]}"
81,29.8216129032258,0.1985005833189894,-0.2469108780866347,0.1823179870843887,-16.88359761832709,-9.663123608740063,8.687494277954102,"{""type"":""Point"",""coordinates"":[83.66277264705536,26.60192266344459]}"
66,29.50481481481484,0.2557588182471698,-0.2622592987874109,0.1599066257476806,-16.020110388911768,-8.657235514639906,8.168002128601074,"{""type"":""Point"",""coordinates"":[84.49088643885328,26.173266607072833]}"
59,29.97685714285717,0.2753198375622118,-0.3039429225992214,0.1525549888610839,-16.66038557951261,-9.649736135619651,6.775715827941895,"{""type"":""Point"",""coordinates"":[85.19801666535179,25.292708900264063]}"
63,29.72696969696972,0.2533560594895585,-0.2655082995605658,0.1698555499315261,-16.912377126740207,-9.581551922833777,8.787640571594238,"{""type"":""Point"",""coordinates"":[84.4318308583484,26.005732891304852]}"
1165,23.49914285714289,0.3427237669981733,-0.3232435027269212,0.2399771511554718,-14.422089573322996,-7.999747514396384,14.879780769348145,"{""type"":""Point"",""coordinates"":[87.97947403203842,26.906335537413256]}"
61,32.08125000000001,0.2613975222567283,-0.2870508171725896,0.1330325156450271,-16.8513470357501,-9.99582719057798,7.183681488037109,"{""type"":""Point"",""coordinates"":[84.93099807187585,25.38530735325781]}"
76,28.61969696969697,0.2557008383165003,-0.2432068777485854,0.2051889896392822,-16.880978621320256,-9.891576026387076,7.470815658569336,"{""type"":""Point"",""coordinates"":[84.57212485159604,26.86763590874537]}"
82,28.603548387096797,0.2599803729146221,-0.2617435945816332,0.1815763860940933,-16.352443238271672,-9.39229519163756,7.358415603637695,"{""type"":""Point"",""coordinates"":[84.44111207900711,26.852804226012164]}"
59,31.12818181818181,0.1562460206290589,-0.220807507697272,0.1358845233917236,-19.89506448084281,-11.323345634728094,8.361897468566895,"{""type"":""Point"",""coordinates"":[84.4095076354489,25.689935042044127]}"
60,27.876857142857205,0.2631224192717035,-0.260484347312463,0.185618907213211,-16.880968993395854,-9.346658507872696,7.35523509979248,"{""type"":""Point"",""coordinates"":[85.22465343694326,26.309243866981653]}"
155,30.8388235294118,0.2614061849951463,-0.3161721615696829,0.1676991134881973,-17.444799440577995,-10.730071737929718,7.287816524505615,"{""type"":""Point"",""coordinates"":[86.83833100828484,24.791627688997448]}"
51,28.74000000000001,0.2821495449200888,-0.2619261926192619,0.1846412271261215,-16.480133201973562,-9.788658534936626,8.005278587341309,"{""type"":""Point"",""coordinates"":[85.81307878626741,26.02407298671014]}"
80,27.288918918918966,0.2686699291795973,-0.2674486344546948,0.1724078804254531,-17.31263640080506,-11.220893450723162,7.044151306152344,"{""type"":""Point"",""coordinates"":[84.29928807067769,26.8227221313406]}"
91,28.700322580645206,0.2945902517407606,-0.2866306459769503,0.1925954222679138,-16.014818490156717,-9.267076841860383,8.203817367553711,"{""type"":""Point"",""coordinates"":[83.78335525892007,26.970908621093983]}"
88,30.212580645161324,0.2344739117711128,-0.262328954621647,0.1577279418706894,-17.293333286351732,-10.265563848528377,7.654225349426269,"{""type"":""Point"",""coordinates"":[87.23512867250213,24.827045238133977]}"
51,29.266129032258107,0.2697985756640278,-0.27375671974327,0.1480325311422348,-15.231094719019955,-6.9390846146253,5.58805513381958,"{""type"":""Point"",""coordinates"":[85.43341012873931,25.621259347352186]}"
82,31.20942857142859,0.2260757473451599,-0.2496983412792475,0.1089680418372154,-17.094574657161914,-9.289363140701234,5.882019996643066,"{""type"":""Point"",""coordinates"":[83.07807528158177,25.20241743910079]}"
58,27.32692307692309,0.2478818162068216,-0.2392664509169363,0.3462533950805664,-15.88256672195387,-8.513512043418979,12.392107963562012,"{""type"":""Point"",""coordinates"":[87.39616823296387,26.232926309348006]}"
47,30.173333333333343,0.2411045830789402,-0.2950391644908616,0.1396148204803466,-16.626026245680865,-9.461546717066636,10.53396224975586,"{""type"":""Point"",""coordinates"":[85.93185537797073,25.5957703807684]}"
449,24.05060606060613,0.3614138897539707,-0.3120207290171224,0.2898931801319122,-14.26428595150873,-7.487847674688583,8.796753883361816,"{""type"":""Point"",""coordinates"":[84.48317324337269,27.36371644013176]}"
57,28.0971428571429,0.1781104496964696,-0.214865987317923,0.2213985174894333,-17.771197015067365,-10.03389360776224,10.251102447509766,"{""type"":""Point"",""coordinates"":[86.35560179681845,26.308297190252297]}"
72,30.79121212121214,0.2224805454501651,-0.255985494959746,0.1637080609798431,-17.949468384813322,-11.029786513769308,7.708188056945801,"{""type"":""Point"",""coordinates"":[83.95704659915377,26.338349563604723]}"
191,28.128000000000043,0.341480528593147,-0.3123712912821295,0.1620267927646637,-15.251903118384591,-8.596826080569745,6.579360961914063,"{""type"":""Point"",""coordinates"":[85.46993138996305,24.563848138662937]}"
77,32.30352941176477,0.1941269961401649,-0.246181702580547,0.1153766065835952,-18.241385879693965,-10.71968980990725,8.029374122619629,"{""type"":""Point"",""coordinates"":[83.23766529314935,25.23932459439344]}"
90,30.63512820512824,0.2083464666204375,-0.3070754459658502,0.1496875584125518,-17.187587030824453,-10.59976422442859,7.764732360839844,"{""type"":""Point"",""coordinates"":[84.41061106613255,25.116540368241154]}"
78,25.846923076923133,0.0024951638677843,0.0282888121959835,0.2998411953449249,-22.456950420887217,-14.44521451757746,12.622238159179688,"{""type"":""Point"",""coordinates"":[86.91369720053522,26.51349123869111]}"
48,30.74529411764712,0.1910461609835305,-0.2413149535105236,0.1330427527427673,-17.162880530516897,-9.956552012636278,6.830516338348389,"{""type"":""Point"",""coordinates"":[85.50213616166762,25.32615475214999]}"
44,27.515185185185203,0.288519878652403,-0.294597022587269,0.4084329605102539,-16.64698565468235,-9.444739554984434,12.50429630279541,"{""type"":""Point"",""coordinates"":[87.98017658422852,25.970358902981168]}"
515,23.788333333333355,0.2949532415262597,-0.2552544512230106,0.2001114934682846,-12.155716062134111,-5.105086587575832,11.876015663146973,"{""type"":""Point"",""coordinates"":[87.06288892492509,26.94183796957587]}"
1033,22.92103448275867,0.0778998286808424,-0.0567081604426002,0.3037811815738678,-13.55429320948244,-6.877103410685454,14.879780769348145,"{""type"":""Point"",""coordinates"":[87.95245052936416,26.829579028255917]}"
56,30.870000000000005,0.1919439758728211,-0.239892661035034,0.1365653872489929,-18.65596419033235,-11.340361498400194,9.702875137329102,"{""type"":""Point"",""coordinates"":[84.55528309371687,25.68606036999349]}"
79,31.87787878787884,0.225787214481392,-0.253169822464539,0.1145721152424812,-17.477357530345344,-10.3227031902327,8.029374122619629,"{""type"":""Point"",""coordinates"":[83.20332550678549,25.181966382789387]}"
